TransactionAmount,AccountBalance,LoginAttempts,Location,Channel,Cluster
1168.26,1385.7399999999998,1.0,Philadelphia,Online,Fraud
384.11,7902.52,1.0,Fort Worth,ATM,Normal
227.61,4405.28,1.0,Houston,Online,Suspicious
40.829999999999984,3944.12,1.0,Indianapolis,ATM,Suspicious
19.75999999999999,1523.04,1.0,Nashville,ATM,Suspicious
484.24,8042.3,1.0,Raleigh,Branch,Fraud
494.6600000000001,5531.93,1.0,Houston,Online,Suspicious
301.47,560.7299999999996,1.0,Colorado Springs,Branch,Normal
199.09,1658.52,1.0,Detroit,Online,Normal
38.94999999999999,731.5200000000004,1.0,Los Angeles,Online,Suspicious
515.94,1389.8900000000003,1.0,San Francisco,ATM,Fraud
41.93000000000001,5081.26,1.0,Fresno,ATM,Normal
137.84000000000003,1000.3500000000004,1.0,Omaha,ATM,Fraud
95.35,1639.9,1.0,Chicago,Online,Normal
93.13999999999999,5473.82,1.0,Memphis,Online,Suspicious
1427.71,1729.2600000000002,1.0,New York,Branch,Suspicious
79.32999999999998,14798.1,1.0,Las Vegas,Online,Suspicious
76.88999999999999,7374.26,1.0,Chicago,ATM,Normal
233.71,1231.98,1.0,Jacksonville,Online,Suspicious
14.920000000000016,6611.26,1.0,Las Vegas,Branch,Suspicious
242.17,883.7200000000003,1.0,Jacksonville,ATM,Suspicious
122.98000000000002,5055.99,1.0,Jacksonville,Online,Suspicious
129.35,7166.88,1.0,Las Vegas,ATM,Suspicious
138.33,232.5600000000004,1.0,Dallas,Online,Normal
39.31,1236.38,1.0,Portland,Online,Fraud
91.85,802.0900000000001,1.0,Seattle,Online,Fraud
277.7,1423.1999999999998,1.0,Nashville,Branch,Suspicious
114.03,13388.56,1.0,Portland,ATM,Fraud
302.63,2801.28,1.0,San Jose,Branch,Fraud
31.189999999999998,5545.96,1.0,Charlotte,ATM,Normal
112.90999999999997,4764.48,1.0,Tucson,Online,Fraud
742.26,7868.19,1.0,San Diego,Online,Fraud
256.8,1128.3800000000006,1.0,Charlotte,ATM,Normal
378.68,7627.04,1.0,Fort Worth,ATM,Normal
571.93,4026.03,1.0,Washington,Online,Fraud
26.310000000000002,7095.76,1.0,Austin,Online,Normal
205.58,1501.9499999999998,1.0,Portland,Online,Fraud
533.61,3656.93,1.0,Mesa,Online,Suspicious
428.62,3473.24,1.0,Raleigh,Branch,Fraud
361.22,7061.73,1.0,Raleigh,ATM,Fraud
837.29,6012.67,1.0,Phoenix,Branch,Fraud
117.25,13694.68,1.0,Atlanta,Online,Normal
135.27,9410.51,1.0,Atlanta,ATM,Normal
185.1,6115.63,1.0,Albuquerque,Branch,Normal
113.54000000000002,5581.21,1.0,Columbus,Online,Normal
354.96,6712.94,1.0,Fort Worth,Online,Normal
224.22000000000003,8400.87,1.0,Fresno,Branch,Normal
737.1,4644.19,1.0,Washington,ATM,Fraud
223.22,1734.2200000000003,1.0,Fort Worth,ATM,Normal
557.26,5237.12,1.0,San Jose,ATM,Fraud
1496.57,969.0599999999995,1.0,Memphis,Online,Suspicious
27.439999999999998,5950.48,1.0,Boston,ATM,Normal
310.09,9962.5,1.0,Detroit,Branch,Normal
80.38,9662.88,1.0,Kansas City,Online,Suspicious
26.100000000000023,5243.0,1.0,Detroit,Branch,Normal
845.1400000000001,1702.65,1.0,Oklahoma City,Branch,Suspicious
59.72999999999999,800.9300000000003,1.0,Fresno,ATM,Normal
758.77,7231.47,1.0,San Antonio,ATM,Fraud
301.51,1052.31,1.0,Charlotte,ATM,Normal
418.03,10721.29,1.0,Austin,Online,Normal
118.06,13560.63,1.0,Las Vegas,Branch,Suspicious
483.92,3138.0,1.0,New York,ATM,Suspicious
78.93,9916.24,1.0,Mesa,ATM,Suspicious
36.629999999999995,7941.73,1.0,Miami,ATM,Suspicious
87.85000000000002,3753.24,1.0,Colorado Springs,Branch,Normal
1001.8300000000002,9733.83,1.0,Philadelphia,Online,Fraud
705.34,5003.22,1.0,Washington,Online,Fraud
146.54999999999998,4087.44,5.0,Virginia Beach,Online,Fraud
116.88999999999999,4880.31,1.0,Columbus,Online,Normal
106.41,1310.38,1.0,Los Angeles,Branch,Suspicious
1087.9,2513.51,1.0,Boston,ATM,Normal
584.41,4475.22,1.0,Las Vegas,ATM,Suspicious
584.98,6521.05,1.0,Chicago,Branch,Normal
79.20999999999998,1615.04,1.0,Colorado Springs,Branch,Normal
173.13,1490.3400000000001,1.0,Atlanta,Online,Normal
335.7,6601.44,1.0,El Paso,ATM,Normal
1225.5,8611.17,1.0,Las Vegas,Online,Suspicious
422.81,1929.2799999999997,1.0,Los Angeles,Branch,Suspicious
135.43,5315.83,1.0,San Jose,ATM,Fraud
584.88,548.4499999999998,1.0,Philadelphia,ATM,Fraud
308.94,1931.6599999999999,1.0,Los Angeles,Online,Suspicious
295.93,1050.63,1.0,Boston,Branch,Normal
1512.9900000000002,9963.39,1.0,Philadelphia,Online,Fraud
77.44,1950.63,1.0,Washington,Branch,Fraud
92.5,6295.45,1.0,Seattle,Online,Fraud
97.74000000000001,4113.63,1.0,Los Angeles,Online,Suspicious
291.68,1451.02,1.0,Columbus,ATM,Normal
56.96000000000001,1597.85,1.0,Albuquerque,ATM,Normal
436.8,1256.33,1.0,Seattle,Online,Fraud
259.49,7320.61,1.0,Austin,Online,Normal
726.26,2150.38,1.0,Omaha,Online,Fraud
568.68,2940.04,1.0,Houston,ATM,Suspicious
77.57,12801.93,1.0,Atlanta,Online,Normal
999.28,4272.41,1.0,Boston,Online,Normal
14.160000000000025,5399.76,1.0,Oklahoma City,Branch,Suspicious
1142.83,2467.39,1.0,Omaha,Branch,Fraud
61.329999999999984,7537.4,1.0,Raleigh,ATM,Fraud
27.639999999999986,7498.51,1.0,New York,Online,Suspicious
3.8500000000000227,10506.41,1.0,San Jose,ATM,Fraud
431.22,6505.98,1.0,Austin,Branch,Normal
178.55,7568.4,1.0,Houston,Branch,Suspicious
248.76,546.46,1.0,Denver,ATM,Normal
76.16,1072.2500000000005,1.0,San Francisco,ATM,Fraud
347.25,7273.55,1.0,Indianapolis,ATM,Suspicious
28.04000000000002,11197.54,5.0,Los Angeles,ATM,Suspicious
325.98,782.3500000000004,1.0,Washington,ATM,Fraud
249.56,4444.95,1.0,New York,Branch,Suspicious
17.430000000000007,10658.88,1.0,Albuquerque,ATM,Normal
198.01,250.9300000000003,1.0,Austin,Branch,Normal
585.58,1729.02,1.0,Raleigh,Branch,Fraud
434.67,1298.13,1.0,Virginia Beach,Online,Fraud
510.7,5828.48,1.0,Nashville,Online,Suspicious
331.98,7600.99,1.0,Denver,ATM,Normal
199.54,9603.73,1.0,Portland,Online,Fraud
212.97,4180.4,1.0,Atlanta,Online,Normal
270.56,1268.44,1.0,Philadelphia,Online,Fraud
306.37,9609.67,1.0,Colorado Springs,ATM,Normal
643.02,11989.39,1.0,Detroit,ATM,Normal
98.48000000000002,9538.92,1.0,Miami,Branch,Suspicious
889.01,4826.88,1.0,Virginia Beach,Online,Fraud
537.86,293.0600000000004,1.0,Kansas City,Online,Suspicious
241.18,1445.5299999999997,1.0,Mesa,ATM,Suspicious
130.54,11204.62,1.0,Atlanta,ATM,Normal
800.29,693.3999999999996,1.0,San Diego,Branch,Fraud
8.810000000000002,13523.65,1.0,Dallas,Online,Normal
28.519999999999982,662.5100000000002,1.0,Detroit,ATM,Normal
431.31,342.72999999999956,1.0,Atlanta,Online,Normal
885.3300000000002,7764.16,1.0,Raleigh,ATM,Fraud
199.23,9834.0,1.0,Tucson,ATM,Fraud
42.25999999999999,268.77000000000044,1.0,Raleigh,ATM,Fraud
166.06,5397.68,1.0,Indianapolis,ATM,Suspicious
357.72,7659.5,1.0,Miami,ATM,Suspicious
588.37,1926.08,1.0,Dallas,Online,Normal
72.82,6911.62,1.0,Houston,Online,Suspicious
162.36,7527.04,1.0,Tucson,Online,Fraud
584.82,12071.1,1.0,Nashville,Online,Suspicious
38.14999999999998,1425.4700000000003,1.0,Oklahoma City,Online,Suspicious
477.54,1598.63,1.0,San Francisco,ATM,Fraud
639.57,11726.47,1.0,Philadelphia,Branch,Fraud
58.22999999999999,9189.76,1.0,Phoenix,Online,Fraud
776.21,4895.87,1.0,Raleigh,Online,Fraud
248.76,6178.77,1.0,Portland,Branch,Fraud
188.61,7167.57,1.0,Boston,Online,Normal
675.37,4704.91,1.0,Jacksonville,Online,Suspicious
94.82,1267.7200000000003,1.0,Columbus,Branch,Normal
425.18,5790.55,1.0,Fresno,Online,Normal
50.28000000000003,5729.1,1.0,Oklahoma City,Branch,Suspicious
864.72,7379.38,1.0,Detroit,Branch,Normal
70.68,1478.4099999999999,1.0,El Paso,Online,Normal
261.77,824.71,1.0,Chicago,Online,Normal
183.22,1024.4200000000005,1.0,Milwaukee,ATM,Suspicious
58.31999999999999,6027.49,4.0,Louisville,Branch,Suspicious
156.86,14453.35,1.0,Charlotte,ATM,Normal
120.67000000000002,5374.54,1.0,Colorado Springs,ATM,Normal
308.62,9148.08,1.0,Sacramento,Branch,Fraud
506.81,2757.23,1.0,Milwaukee,ATM,Suspicious
328.39,2523.83,1.0,New York,ATM,Suspicious
796.3,1498.79,1.0,Austin,Branch,Normal
72.47000000000003,1305.56,1.0,Boston,Online,Normal
279.6,1910.9,1.0,Fort Worth,ATM,Normal
304.2,423.6400000000003,1.0,Indianapolis,Online,Suspicious
351.38,7606.63,1.0,New York,Branch,Suspicious
86.07,842.5599999999995,1.0,Dallas,Branch,Normal
604.5,709.4200000000001,1.0,Portland,ATM,Fraud
258.7,1358.37,1.0,Charlotte,ATM,Normal
994.6300000000001,13538.14,1.0,Austin,Online,Normal
11.45999999999998,7258.33,1.0,Austin,Branch,Normal
63.75999999999999,4980.26,1.0,San Antonio,ATM,Fraud
446.8299999999999,1623.5,1.0,Miami,Branch,Suspicious
63.53999999999999,4401.78,1.0,Dallas,ATM,Normal
81.10999999999999,2051.37,1.0,Charlotte,Online,Normal
441.26,13704.92,5.0,Tucson,Branch,Fraud
170.96,13374.89,1.0,Washington,Branch,Fraud
48.50999999999996,3363.23,1.0,Austin,Branch,Normal
325.03,13521.76,1.0,Jacksonville,Branch,Suspicious
125.82999999999998,6109.86,1.0,Los Angeles,ATM,Suspicious
506.83,9975.79,1.0,Indianapolis,Branch,Suspicious
738.94,13856.18,1.0,Philadelphia,Branch,Fraud
180.36,9905.23,1.0,Oklahoma City,Online,Suspicious
225.1,1547.71,1.0,Boston,ATM,Normal
359.51,7153.72,1.0,Charlotte,Online,Normal
720.46,3101.54,1.0,Tucson,Branch,Fraud
1116.57,1393.1400000000003,1.0,Tucson,ATM,Fraud
291.46,7142.53,1.0,Miami,ATM,Suspicious
1192.95,325.14999999999964,1.0,Las Vegas,Branch,Suspicious
98.24000000000001,580.6599999999999,1.0,Mesa,Online,Suspicious
100.48000000000002,6149.81,1.0,Milwaukee,Branch,Suspicious
45.900000000000006,5698.25,1.0,Columbus,Branch,Normal
258.21,9562.41,1.0,San Antonio,Online,Fraud
1079.11,2038.31,1.0,Las Vegas,Online,Suspicious
287.51,187.64999999999964,1.0,El Paso,Online,Normal
501.3,8520.08,1.0,San Antonio,Online,Fraud
26.100000000000023,1435.7200000000003,1.0,Mesa,ATM,Suspicious
436.77,825.6900000000005,1.0,Jacksonville,ATM,Suspicious
292.38,5803.89,1.0,Baltimore,ATM,Normal
1026.46,3134.4699999999993,1.0,Philadelphia,Branch,Fraud
25.29000000000002,5374.69,1.0,Miami,Online,Suspicious
123.35,6852.16,1.0,Baltimore,Online,Normal
139.52,1570.2200000000003,1.0,Portland,Branch,Fraud
51.19999999999999,730.6000000000004,1.0,Tucson,Online,Fraud
122.85,13185.39,3.0,Seattle,Online,Fraud
161.38,3900.34,1.0,Colorado Springs,Online,Normal
2.509999999999991,4891.56,1.0,Baltimore,Online,Normal
22.620000000000005,7682.0,1.0,Virginia Beach,ATM,Fraud
126.82999999999998,6100.98,1.0,Austin,Branch,Normal
46.599999999999994,1562.9,1.0,Detroit,Online,Normal
243.8,13732.81,1.0,San Francisco,Branch,Fraud
231.51,5790.7,1.0,Oklahoma City,Branch,Suspicious
175.05,1447.35,1.0,San Francisco,Online,Fraud
762.74,207.10000000000036,1.0,Los Angeles,ATM,Suspicious
34.03000000000003,3077.2,1.0,Los Angeles,Branch,Suspicious
15.949999999999989,1983.0,1.0,Raleigh,Branch,Fraud
926.53,3120.1,1.0,Milwaukee,ATM,Suspicious
101.50999999999999,3052.47,1.0,Tucson,Online,Fraud
309.42,8564.46,1.0,Fresno,Branch,Normal
257.6,7950.74,1.0,Fort Worth,Online,Normal
746.78,1699.81,1.0,Mesa,Branch,Suspicious
82.00999999999999,287.46000000000004,1.0,Sacramento,Branch,Fraud
476.99,1154.4799999999996,1.0,San Diego,Online,Fraud
320.11,4076.48,1.0,El Paso,Branch,Normal
333.39,10628.59,1.0,Philadelphia,ATM,Fraud
10.300000000000011,7801.32,1.0,Fresno,ATM,Normal
737.46,634.1599999999999,4.0,Albuquerque,Branch,Normal
416.55,922.96,1.0,Oklahoma City,Online,Suspicious
84.91,1671.8599999999997,1.0,Raleigh,Online,Fraud
98.94999999999999,5670.82,1.0,Mesa,Branch,Suspicious
18.139999999999986,6020.85,1.0,Milwaukee,ATM,Suspicious
1154.79,6180.3,1.0,Columbus,ATM,Normal
215.13,3956.69,1.0,Charlotte,Online,Normal
218.57,13869.86,1.0,Memphis,Branch,Suspicious
341.88,4159.52,1.0,Austin,ATM,Normal
691.92,1084.65,1.0,Boston,Online,Normal
50.43000000000001,9794.26,1.0,San Jose,Branch,Fraud
440.43,5123.24,1.0,Colorado Springs,Branch,Normal
299.03,1381.2799999999997,1.0,Columbus,Branch,Normal
1.9800000000000182,11619.1,1.0,Seattle,ATM,Fraud
173.45,9077.62,1.0,Philadelphia,ATM,Fraud
438.76,1824.19,1.0,San Antonio,Branch,Fraud
519.62,4159.33,1.0,Washington,Online,Fraud
738.68,14352.33,1.0,Chicago,Online,Normal
151.14,2156.54,1.0,Memphis,Online,Suspicious
75.76999999999998,8361.7,1.0,Charlotte,Branch,Normal
444.52,5424.6,1.0,Louisville,Online,Suspicious
5.2900000000000205,11263.89,1.0,Indianapolis,Online,Suspicious
97.63,12467.31,1.0,Milwaukee,Online,Suspicious
256.95,2531.24,1.0,San Diego,Branch,Fraud
734.86,6242.03,1.0,Boston,Branch,Normal
1250.94,11565.97,2.0,Columbus,ATM,Normal
84.28,13586.06,1.0,Memphis,Branch,Suspicious
927.45,1161.8400000000001,1.0,Austin,ATM,Normal
202.49,7447.1,1.0,Virginia Beach,ATM,Fraud
154.99,1419.31,1.0,Mesa,Branch,Suspicious
481.53,6142.54,1.0,Atlanta,Branch,Normal
172.92,416.3699999999999,1.0,Miami,Online,Suspicious
275.59,6313.22,1.0,Philadelphia,Branch,Fraud
207.2,8092.94,1.0,Columbus,Online,Normal
136.82,6229.13,1.0,Chicago,Branch,Normal
624.0,4976.18,5.0,Houston,Branch,Suspicious
179.38,8741.51,1.0,Chicago,Online,Normal
10.149999999999977,7155.04,5.0,Austin,ATM,Normal
26.30000000000001,7473.73,1.0,Virginia Beach,ATM,Fraud
319.5,2366.3,1.0,Virginia Beach,Branch,Fraud
182.42000000000002,3051.29,1.0,Kansas City,Branch,Suspicious
716.6199999999999,6987.4,1.0,Atlanta,ATM,Normal
222.96,7370.41,1.0,Fresno,ATM,Normal
79.76999999999998,5010.31,1.0,San Francisco,ATM,Fraud
431.08,6760.22,1.0,Albuquerque,Branch,Normal
592.24,9817.05,1.0,Tucson,ATM,Fraud
200.19,4389.96,1.0,San Antonio,Branch,Fraud
297.5,6768.14,1.0,Kansas City,Branch,Suspicious
345.86,1504.6400000000003,1.0,Omaha,ATM,Fraud
343.88,6486.18,1.0,Nashville,Online,Suspicious
16.519999999999982,835.5299999999997,1.0,Boston,Online,Normal
162.1,8576.65,1.0,Milwaukee,Branch,Suspicious
36.120000000000005,1593.0299999999997,1.0,Houston,Online,Suspicious
354.91,3872.55,1.0,Boston,ATM,Normal
38.410000000000025,9129.68,1.0,Denver,ATM,Normal
53.52000000000001,2227.49,1.0,San Diego,Branch,Fraud
498.59,2619.46,1.0,Philadelphia,Online,Fraud
13.300000000000011,213.0,1.0,San Antonio,ATM,Fraud
189.65,8457.09,1.0,Charlotte,ATM,Normal
255.32,6290.62,1.0,Baltimore,ATM,Normal
230.51,9522.37,1.0,Memphis,Branch,Suspicious
237.74,11795.12,1.0,Tucson,ATM,Fraud
512.76,5121.36,1.0,Fresno,ATM,Normal
151.36999999999998,8356.08,1.0,Baltimore,ATM,Normal
85.01000000000002,1299.4,1.0,Portland,ATM,Fraud
444.47,6062.94,1.0,San Jose,Online,Fraud
184.19,7588.67,1.0,Indianapolis,ATM,Suspicious
879.25,125.85000000000036,1.0,Memphis,Online,Suspicious
55.97999999999999,7047.04,1.0,Kansas City,Branch,Suspicious
54.91,7927.27,1.0,Columbus,ATM,Normal
1047.6899999999998,1889.7799999999997,1.0,Austin,Online,Normal
393.74,1769.06,1.0,Charlotte,Online,Normal
58.94,4575.98,1.0,Miami,Online,Suspicious
515.57,9269.67,1.0,Columbus,ATM,Normal
332.15,9749.46,1.0,Dallas,ATM,Normal
177.94,123.23999999999978,1.0,Milwaukee,Online,Suspicious
68.68,4718.51,1.0,Sacramento,Online,Fraud
1431.54,1171.9799999999996,1.0,Portland,Online,Fraud
240.03,7807.73,1.0,Atlanta,Online,Normal
168.34,7483.01,1.0,Phoenix,ATM,Fraud
474.77,8494.53,1.0,Boston,Online,Normal
451.7,8994.67,1.0,Chicago,Online,Normal
243.85,4576.78,1.0,Omaha,Branch,Fraud
5.759999999999991,5859.79,1.0,Houston,Branch,Suspicious
435.08,2103.41,1.0,San Francisco,Online,Fraud
127.78,1046.6599999999999,1.0,Miami,ATM,Suspicious
23.139999999999986,10536.54,1.0,Mesa,Online,Suspicious
545.87,4860.01,1.0,Miami,Branch,Suspicious
21.20999999999998,9575.42,1.0,Nashville,Online,Suspicious
423.53,5453.4,1.0,Kansas City,Branch,Suspicious
142.1,1545.6400000000003,1.0,San Francisco,Online,Fraud
1413.24,7272.01,1.0,New York,ATM,Suspicious
114.15,1612.4,1.0,Atlanta,ATM,Normal
275.98,6151.05,1.0,Washington,Online,Fraud
590.68,852.1999999999998,1.0,Washington,Branch,Fraud
152.42,9141.79,1.0,San Jose,ATM,Fraud
395.77,6425.99,1.0,El Paso,Branch,Normal
615.16,214.60999999999967,1.0,Boston,Online,Normal
207.82,229.02000000000044,1.0,Las Vegas,Online,Suspicious
220.52,1793.0900000000001,1.0,Seattle,ATM,Fraud
281.47,4437.48,1.0,Philadelphia,ATM,Fraud
57.91,3641.06,1.0,Sacramento,Branch,Fraud
30.480000000000018,11481.85,1.0,Seattle,Branch,Fraud
1152.58,7567.17,1.0,Austin,Branch,Normal
453.09,6708.65,1.0,San Jose,Branch,Fraud
424.47,5491.55,1.0,Oklahoma City,Online,Suspicious
228.4,9598.43,1.0,Omaha,ATM,Fraud
67.17000000000002,14410.44,1.0,Seattle,Online,Fraud
284.89,9738.6,1.0,Atlanta,Online,Normal
118.68999999999997,749.3400000000001,1.0,Omaha,Online,Fraud
221.33,1185.4300000000003,1.0,Louisville,ATM,Suspicious
252.31,1584.6,1.0,Seattle,ATM,Fraud
58.849999999999994,1789.8000000000002,1.0,Milwaukee,Online,Suspicious
194.68,14494.18,1.0,Memphis,Online,Suspicious
433.53,6368.32,1.0,Philadelphia,Branch,Fraud
178.26,1137.13,1.0,Oklahoma City,ATM,Suspicious
207.65,5143.8,1.0,San Francisco,Online,Fraud
237.0,14021.4,1.0,Tucson,Online,Fraud
1169.59,5946.45,1.0,New York,Online,Suspicious
347.63,1400.04,1.0,Chicago,Online,Normal
517.68,11305.81,1.0,Omaha,ATM,Fraud
36.25,193.0600000000004,1.0,Tucson,Branch,Fraud
46.52999999999997,4468.12,1.0,San Francisco,ATM,Fraud
207.47,1688.9,1.0,Miami,ATM,Suspicious
199.7,7574.45,1.0,Indianapolis,ATM,Suspicious
307.89,2637.55,1.0,Nashville,Online,Suspicious
403.63,3304.02,3.0,Las Vegas,Branch,Suspicious
20.060000000000002,445.21000000000004,1.0,Memphis,ATM,Suspicious
236.57,3488.77,1.0,Sacramento,ATM,Fraud
0.3199999999999932,7158.58,1.0,Boston,ATM,Normal
14.279999999999973,1597.5100000000002,1.0,Phoenix,ATM,Fraud
232.35,4186.25,1.0,Atlanta,Branch,Normal
317.53,6237.68,1.0,Miami,Online,Suspicious
74.67000000000002,3449.35,1.0,Indianapolis,ATM,Suspicious
65.00999999999999,10235.19,1.0,Austin,Online,Normal
0.44999999999998863,8670.23,1.0,Kansas City,Branch,Suspicious
364.13,8198.0,1.0,Fort Worth,ATM,Normal
340.13,1149.7400000000002,3.0,Mesa,Branch,Suspicious
15.810000000000002,8384.85,4.0,Oklahoma City,Branch,Suspicious
222.66,14466.38,1.0,Detroit,Online,Normal
638.24,5695.78,1.0,Phoenix,Branch,Fraud
241.21,1220.8599999999997,1.0,Omaha,ATM,Fraud
171.16,6126.5,1.0,New York,Online,Suspicious
1360.67,2861.65,1.0,Raleigh,Branch,Fraud
37.64999999999998,411.77999999999975,1.0,San Jose,Online,Fraud
25.769999999999982,4331.54,1.0,Memphis,Online,Suspicious
789.8,13948.09,1.0,Jacksonville,ATM,Suspicious
308.85,333.1899999999996,2.0,Los Angeles,Branch,Suspicious
1454.52,1189.0300000000002,1.0,Miami,ATM,Suspicious
806.97,102.19999999999982,1.0,Seattle,Online,Fraud
364.81,1145.23,1.0,Charlotte,Online,Normal
490.82,8704.27,1.0,Kansas City,ATM,Suspicious
1021.3800000000001,6223.26,1.0,Detroit,Branch,Normal
311.28,135.96000000000004,1.0,Atlanta,Branch,Normal
85.03,4597.57,1.0,San Diego,ATM,Fraud
307.75,1061.5799999999995,1.0,Detroit,Branch,Normal
333.67,9238.08,1.0,Fort Worth,Online,Normal
589.89,9404.63,3.0,Jacksonville,Branch,Suspicious
372.08,13330.74,1.0,Houston,Branch,Suspicious
502.9,341.2399999999998,1.0,Fresno,Online,Normal
103.81,7044.63,1.0,Oklahoma City,ATM,Suspicious
69.43,9281.85,1.0,Las Vegas,ATM,Suspicious
110.4,8639.36,1.0,San Diego,ATM,Fraud
275.65,4957.57,1.0,Atlanta,Branch,Normal
336.01,9938.2,4.0,Colorado Springs,Online,Normal
251.8,11796.66,1.0,Mesa,ATM,Suspicious
334.07,7306.79,1.0,New York,Branch,Suspicious
52.44,3157.75,1.0,Raleigh,Online,Fraud
1030.85,1941.8000000000002,1.0,San Diego,ATM,Fraud
141.37,1019.7699999999995,1.0,Denver,Online,Normal
211.7,12272.78,1.0,Chicago,Online,Normal
61.400000000000006,7892.87,2.0,San Jose,Branch,Fraud
308.23,4150.63,1.0,Las Vegas,ATM,Suspicious
111.41,1204.1099999999992,1.0,Chicago,Branch,Normal
675.49,1893.0,1.0,Charlotte,ATM,Normal
29.71999999999997,1059.6199999999994,1.0,San Antonio,ATM,Fraud
301.73,990.7399999999998,1.0,Tucson,Online,Fraud
294.61,7375.59,1.0,Omaha,Branch,Fraud
106.43,9403.12,1.0,Phoenix,ATM,Fraud
381.52,5798.92,1.0,Seattle,Online,Fraud
1142.76,1498.9300000000003,1.0,Houston,Online,Suspicious
5.660000000000025,5434.64,1.0,Fresno,Branch,Normal
209.09,9100.81,1.0,Virginia Beach,ATM,Fraud
521.81,4750.96,1.0,Virginia Beach,ATM,Fraud
588.36,8434.99,1.0,Charlotte,Online,Normal
146.67,1569.75,1.0,Albuquerque,Online,Normal
176.52,7132.08,5.0,San Diego,Online,Fraud
57.34,1100.6400000000003,1.0,Atlanta,Online,Normal
294.77,2272.17,1.0,Philadelphia,Online,Fraud
881.3200000000002,2287.93,1.0,El Paso,Online,Normal
162.59,7104.83,1.0,Indianapolis,Branch,Suspicious
56.150000000000006,13265.92,1.0,Nashville,Branch,Suspicious
524.55,8292.75,1.0,El Paso,ATM,Normal
535.4,651.8400000000001,1.0,San Diego,Branch,Fraud
56.84,7977.78,1.0,Raleigh,ATM,Fraud
135.94000000000003,4710.21,1.0,Houston,Branch,Suspicious
47.099999999999994,6308.07,1.0,Washington,Branch,Fraud
124.05000000000001,7009.54,1.0,Albuquerque,Branch,Normal
802.89,1973.63,1.0,Chicago,ATM,Normal
193.16,2304.56,1.0,Charlotte,ATM,Normal
541.52,6087.24,1.0,Indianapolis,Branch,Suspicious
20.170000000000016,3869.37,1.0,San Antonio,ATM,Fraud
35.98000000000002,11147.34,1.0,Nashville,Branch,Suspicious
273.24,2202.21,1.0,Fresno,Branch,Normal
663.45,5897.29,1.0,Albuquerque,ATM,Normal
343.86,3278.65,1.0,Charlotte,Branch,Normal
69.38,12072.11,2.0,Detroit,Branch,Normal
75.43,1441.8599999999997,1.0,Fresno,ATM,Normal
414.64,7253.22,1.0,Mesa,Branch,Suspicious
86.79000000000005,8795.37,1.0,Fort Worth,Branch,Normal
1105.88,2636.32,1.0,Omaha,ATM,Fraud
14.100000000000023,6949.21,1.0,Louisville,Branch,Suspicious
63.329999999999984,792.3299999999999,1.0,Louisville,Branch,Suspicious
606.27,9668.78,1.0,Louisville,Branch,Suspicious
4.470000000000027,1381.75,1.0,Baltimore,Branch,Normal
289.01,4226.26,1.0,Miami,Online,Suspicious
338.69,1137.8899999999999,1.0,Virginia Beach,Branch,Fraud
97.73000000000002,7885.21,1.0,Sacramento,Branch,Fraud
1021.1600000000001,9427.06,1.0,Albuquerque,ATM,Normal
27.610000000000014,3679.64,1.0,Fort Worth,ATM,Normal
284.17,3479.56,1.0,Memphis,ATM,Suspicious
76.20999999999998,664.9300000000003,1.0,Los Angeles,Branch,Suspicious
334.79,624.0900000000001,1.0,Denver,Branch,Normal
584.51,3254.56,1.0,Denver,ATM,Normal
432.18,678.8299999999999,1.0,Las Vegas,Branch,Suspicious
134.55,14852.42,1.0,San Jose,Online,Fraud
61.66,5705.4,1.0,Sacramento,ATM,Fraud
12.350000000000023,1846.85,1.0,Fresno,Branch,Normal
213.25,677.79,1.0,San Francisco,Branch,Fraud
34.93000000000001,2810.37,1.0,Columbus,Branch,Normal
959.48,10631.43,1.0,Miami,Branch,Suspicious
335.68,1188.9499999999998,1.0,Tucson,Online,Fraud
423.96,8374.38,1.0,San Diego,ATM,Fraud
361.38,4972.92,3.0,Milwaukee,Online,Suspicious
220.82,4298.13,1.0,Louisville,Branch,Suspicious
717.36,514.8800000000001,1.0,San Diego,Online,Fraud
406.12,10501.53,1.0,Houston,ATM,Suspicious
427.83,3293.06,1.0,Phoenix,ATM,Fraud
416.62,9700.9,1.0,Baltimore,Online,Normal
21.899999999999977,1052.27,1.0,Phoenix,ATM,Fraud
717.74,8375.16,1.0,Sacramento,Online,Fraud
393.68,10135.88,1.0,San Diego,ATM,Fraud
281.91,225.52999999999975,1.0,Denver,Branch,Normal
239.85,1477.63,1.0,Tucson,ATM,Fraud
237.84,8932.39,1.0,Nashville,Branch,Suspicious
459.29,1006.1199999999999,1.0,Kansas City,Online,Suspicious
196.49,7516.56,1.0,Oklahoma City,Branch,Suspicious
21.230000000000018,319.1800000000003,4.0,Virginia Beach,ATM,Fraud
95.23000000000002,966.8800000000001,3.0,Denver,Online,Normal
344.87,7447.44,1.0,Houston,Branch,Suspicious
129.62,620.2799999999997,1.0,San Jose,ATM,Fraud
16.53000000000003,707.9499999999998,1.0,Houston,ATM,Suspicious
277.02,8586.38,1.0,Denver,ATM,Normal
13.019999999999982,6076.45,1.0,Charlotte,Branch,Normal
199.02,793.6300000000001,1.0,Memphis,ATM,Suspicious
684.5,6258.63,1.0,Fort Worth,Branch,Normal
1173.74,10456.24,1.0,Virginia Beach,Online,Fraud
